count,date,time,team,timestamp,seconds_after_start,success,person,treatment
50,2024-11-08,11:01:39.194,vw,2024-11-08 11:01:39.194,1899.194,False,w,0.0
29,2024-11-08,11:01:45.031,vw,2024-11-08 11:01:45.031,1905.031,True,w,0.0
51,2024-11-08,11:01:55.852,vw,2024-11-08 11:01:55.852,1915.852,False,w,0.0
52,2024-11-08,11:01:56.136,vw,2024-11-08 11:01:56.136,1916.136,False,w,0.0
53,2024-11-08,11:01:56.402,vw,2024-11-08 11:01:56.402,1916.402,False,w,0.0
30,2024-11-08,11:01:56.736,vw,2024-11-08 11:01:56.736,1916.736,True,w,0.0
31,2024-11-08,11:02:25.946,vw,2024-11-08 11:02:25.946,1945.946,True,w,0.0
32,2024-11-08,11:02:31.601,vw,2024-11-08 11:02:31.601,1951.601,True,w,0.0
33,2024-11-08,11:02:36.704,vw,2024-11-08 11:02:36.704,1956.704,True,w,0.0
54,2024-11-08,11:03:03.562,vw,2024-11-08 11:03:03.562,1983.562,False,w,0.0
55,2024-11-08,11:03:03.896,vw,2024-11-08 11:03:03.896,1983.896,False,w,0.0
34,2024-11-08,11:03:04.230,vw,2024-11-08 11:03:04.230,1984.23,True,w,0.0
35,2024-11-08,11:04:23.412,vw,2024-11-08 11:04:23.412,2063.412,True,w,0.0
56,2024-11-08,11:04:23.754,vw,2024-11-08 11:04:23.754,2063.754,False,w,0.0
36,2024-11-08,11:04:32.978,vw,2024-11-08 11:04:32.978,2072.978,True,w,0.0
57,2024-11-08,11:04:38.527,vw,2024-11-08 11:04:38.527,2078.527,False,w,0.0
58,2024-11-08,11:04:38.774,vw,2024-11-08 11:04:38.774,2078.774,False,w,0.0
59,2024-11-08,11:04:47.914,vw,2024-11-08 11:04:47.914,2087.914,False,w,0.0
60,2024-11-08,11:04:48.177,vw,2024-11-08 11:04:48.177,2088.177,False,w,0.0
37,2024-11-08,11:04:48.428,vw,2024-11-08 11:04:48.428,2088.428,True,w,0.0
38,2024-11-08,11:04:48.661,vw,2024-11-08 11:04:48.661,2088.661,True,w,0.0
39,2024-11-08,11:04:53.614,vw,2024-11-08 11:04:53.614,2093.614,True,w,0.0
61,2024-11-08,11:05:12.775,vw,2024-11-08 11:05:12.775,2112.775,False,w,0.0
62,2024-11-08,11:05:16.156,vw,2024-11-08 11:05:16.156,2116.156,False,w,0.0
63,2024-11-08,11:05:17.075,vw,2024-11-08 11:05:17.075,2117.075,False,w,0.0
64,2024-11-08,11:05:23.329,vw,2024-11-08 11:05:23.329,2123.329,False,w,0.0
65,2024-11-08,11:05:23.709,vw,2024-11-08 11:05:23.709,2123.709,False,w,0.0
66,2024-11-08,11:05:35.542,vw,2024-11-08 11:05:35.542,2135.542,False,w,0.0
67,2024-11-08,11:05:35.843,vw,2024-11-08 11:05:35.843,2135.843,False,w,0.0
40,2024-11-08,11:05:47.787,vw,2024-11-08 11:05:47.787,2147.787,True,w,0.0
68,2024-11-08,11:05:48.666,vw,2024-11-08 11:05:48.666,2148.666,False,w,0.0
41,2024-11-08,11:05:59.958,vw,2024-11-08 11:05:59.958,2159.958,True,w,0.0
69,2024-11-08,11:06:02.668,vw,2024-11-08 11:06:02.668,2162.668,False,w,0.0
70,2024-11-08,11:06:10.323,vw,2024-11-08 11:06:10.323,2170.323,False,w,0.0
71,2024-11-08,11:06:10.569,vw,2024-11-08 11:06:10.569,2170.569,False,w,0.0
72,2024-11-08,11:06:14.039,vw,2024-11-08 11:06:14.039,2174.039,False,w,0.0
73,2024-11-08,11:06:17.592,vw,2024-11-08 11:06:17.592,2177.592,False,w,0.0
42,2024-11-08,11:06:39.606,vw,2024-11-08 11:06:39.606,2199.606,True,w,0.0
74,2024-11-08,11:06:52.581,vw,2024-11-08 11:06:52.581,2212.581,False,w,0.0
43,2024-11-08,11:06:54.001,vw,2024-11-08 11:06:54.001,2214.001,True,w,0.0
44,2024-11-08,11:06:58.286,vw,2024-11-08 11:06:58.286,2218.286,True,w,0.0
75,2024-11-08,11:06:59.041,vw,2024-11-08 11:06:59.041,2219.041,False,w,0.0
76,2024-11-08,11:07:24.181,vw,2024-11-08 11:07:24.181,2244.181,False,w,0.0
77,2024-11-08,11:07:24.364,vw,2024-11-08 11:07:24.364,2244.364,False,w,0.0
78,2024-11-08,11:07:24.915,vw,2024-11-08 11:07:24.915,2244.915,False,w,0.0
79,2024-11-08,11:07:29.085,vw,2024-11-08 11:07:29.085,2249.085,False,w,0.0
45,2024-11-08,11:07:34.284,vw,2024-11-08 11:07:34.284,2254.284,True,w,0.0
46,2024-11-08,11:07:37.900,vw,2024-11-08 11:07:37.900,2257.9,True,w,0.0
47,2024-11-08,11:07:45.723,vw,2024-11-08 11:07:45.723,2265.723,True,w,0.0
48,2024-11-08,11:07:55.866,vw,2024-11-08 11:07:55.866,2275.866,True,w,0.0
49,2024-11-08,11:08:06.507,vw,2024-11-08 11:08:06.507,2286.507,True,w,0.0
50,2024-11-08,11:08:18.478,vw,2024-11-08 11:08:18.478,2298.478,True,w,0.0
51,2024-11-08,11:08:40.474,vw,2024-11-08 11:08:40.474,2320.474,True,w,0.0
80,2024-11-08,11:08:40.758,vw,2024-11-08 11:08:40.758,2320.758,False,w,0.0
52,2024-11-08,11:08:47.496,vw,2024-11-08 11:08:47.496,2327.496,True,w,0.0
53,2024-11-08,11:08:56.247,vw,2024-11-08 11:08:56.247,2336.247,True,w,0.0
81,2024-11-08,11:08:56.528,vw,2024-11-08 11:08:56.528,2336.528,False,w,0.0
82,2024-11-08,11:09:04.467,vw,2024-11-08 11:09:04.467,2344.467,False,w,0.0
83,2024-11-08,11:09:10.433,vw,2024-11-08 11:09:10.433,2350.433,False,w,0.0
84,2024-11-08,11:09:10.864,vw,2024-11-08 11:09:10.864,2350.864,False,w,0.0
54,2024-11-08,11:09:19.150,vw,2024-11-08 11:09:19.150,2359.15,True,w,0.0
85,2024-11-08,11:09:33.891,vw,2024-11-08 11:09:33.891,2373.891,False,w,0.0
86,2024-11-08,11:09:46.683,vw,2024-11-08 11:09:46.683,2386.683,False,w,0.0
87,2024-11-08,11:09:58.742,vw,2024-11-08 11:09:58.742,2398.742,False,w,0.0
88,2024-11-08,11:09:59.127,vw,2024-11-08 11:09:59.127,2399.127,False,w,0.0
89,2024-11-08,11:10:11.052,vw,2024-11-08 11:10:11.052,2411.052,False,w,0.0
90,2024-11-08,11:10:21.831,vw,2024-11-08 11:10:21.831,2421.831,False,w,0.0
